PASSENGER_STATUS,PASSENGER_SEAT_ID,PASSENGER_SEAT_REGION,PASSENGER_CLASS,PASSENGER_AGE,PASSENGER_SEX,PASSENGER_EXIT,SEAT_EXIT_AVAILABLE,SEATING_TYPE,SEAT_RESTRAINT_TYPE,SEAT_ORIENTATION,SEAT_EXIT_PROXIMITY,PASSENGER_RELATION,FATALITY_CAUSE,INJURY_CAUSE,FUSELAGE_RUPTURE,FIRE_PRESENCE,CREW_PROXIMITY_OPERATIONAL_COUNT,CREW_OPERATIONAL_PER_REGION,EVENT_DATE,LOCATION,COUNTRY,ACCIDENT_TYPE,LATITUDE,LONGITUDE,AIRCRAFT_DAMAGE,MODEL,AIR_CARRIER,TOTAL_FATALITIES,TOTAL_SERIOUS_INJURIES,TOTAL_MINOR_INJURIES,TOTAL_UNINJURED,WEATHER_CONDITION,BROAD_PHASE_OF_FLIGHT,REPORT_STATUS,SEAT_MODEL,SEAT_WIDTH,SEAT_PITCH,SEAT_PER_CLASS,SEATS_PER_MODEL
injury_minor,5F,FWD-SBD,business_class,,,service_door_front_sbd,0,16G-fire,lapbelt,forward,5.3,,none,unknown,0,0,24,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,21,38,16,160
survivor,6A,FWD-PRT,economy,,,passenger_door_front_prt,0,16G-fire,lapbelt,forward,6.3,,none,unknown,0,0,24,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
survivor,6B,FWD-PRT,economy,,,passenger_door_front_prt,0,16G-fire,lapbelt,forward,6.2,,none,unknown,0,0,24,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
injury_major,6C,FWD-PRT,economy,unknown,unknown,passenger_door_front_prt,0,16G-fire,lapbelt,forward,6.1,,none,impact_trauma,0,0,24,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
injury_minor,6D,FWD-SBD,economy,,,service_door_front_sbd,0,16G-fire,lapbelt,forward,6.1,,none,unknown,0,0,24,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
survivor,6E,FWD-SBD,economy,,,service_door_front_sbd,0,16G-fire,lapbelt,forward,6.2,,none,unknown,0,0,23,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
survivor,6F,FWD-SBD,economy,,,service_door_front_sbd,0,16G-fire,lapbelt,forward,6.3,,none,unknown,0,0,23,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
injury_minor,7A,FWD-PRT,economy,,,wing_emergency_prt,1,16G-fire,lapbelt,forward,6.3,,none,unknown,0,0,23,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
injury_minor,7B,FWD-PRT,economy,,,wing_emergency_prt,1,16G-fire,lapbelt,forward,6.2,,none,unknown,0,0,23,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
injury_minor,7C,FWD-PRT,economy,,,wing_emergency_prt,1,16G-fire,lapbelt,forward,6.1,,none,unknown,0,0,23,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
injury_minor,7D,FWD-SBD,economy,,,wing_emergency_sbd,1,16G-fire,lapbelt,forward,6.1,,none,unknown,0,0,23,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
injury_minor,7E,FWD-SBD,economy,,,wing_emergency_sbd,1,16G-fire,lapbelt,forward,6.2,,none,unknown,0,0,22,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
survivor,7F,FWD-SBD,economy,,,wing_emergency_sbd,1,16G-fire,lapbelt,forward,6.3,,none,unknown,0,0,22,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
injury_minor,8A,FWD-PRT,economy,,,wing_emergency_prt,1,16G-fire,lapbelt,forward,5.3,,none,unknown,1,0,22,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
survivor,8B,FWD-PRT,economy,,,wing_emergency_prt,1,16G-fire,lapbelt,forward,5.2,,none,unknown,1,0,22,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
survivor,8C,FWD-PRT,economy,,,wing_emergency_prt,1,16G-fire,lapbelt,forward,5.1,,none,unknown,1,0,22,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
survivor,8D,FWD-SBD,economy,,,wing_emergency_sbd,1,16G-fire,lapbelt,forward,5.1,,none,unknown,1,0,22,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
unoccupied,8E,FWD-SBD,economy,,,wing_emergency_sbd,1,16G-fire,lapbelt,forward,5.2,,none,unknown,1,0,21,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
survivor,8F,FWD-SBD,economy,,,wing_emergency_sbd,1,16G-fire,lapbelt,forward,5.3,,none,unknown,1,0,21,0,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
